trial,counts,energies,iteration,energies_dict,solved
61,"{'0010': 1, '0000': 15, '1011': 170, '1001': 814}","{'H_AFM': -0.278, 'H_FM': -0.278, 'H_TF': -0.278, 'H_XY': -0.278, 'H_RF': -0.278}",7,"{'H_AFM': -0.278, 'H_FM': -0.278, 'H_TF': -0.278, 'H_XY': -0.278, 'H_RF': -0.278}",False
62,"{'0110': 115, '0100': 48, '0000': 4, '0010': 36, '0101': 155, '0001': 34, '0011': 116, '0111': 492}","{'H_AFM': -0.732, 'H_FM': -0.732, 'H_TF': -0.732, 'H_XY': -0.732, 'H_RF': -0.732}",7,"{'H_AFM': -0.732, 'H_FM': -0.732, 'H_TF': -0.732, 'H_XY': -0.732, 'H_RF': -0.732}",True
63,"{'0000': 84, '0101': 149, '1101': 93, '0001': 89, '1100': 99, '1001': 183, '1000': 135, '0100': 168}","{'H_AFM': 0.9340000000000002, 'H_FM': 0.9340000000000002, 'H_TF': 0.9340000000000002, 'H_XY': 0.9340000000000002, 'H_RF': 0.9340000000000002}",7,"{'H_AFM': 0.9340000000000002, 'H_FM': 0.9340000000000002, 'H_TF': 0.9340000000000002, 'H_XY': 0.9340000000000002, 'H_RF': 0.9340000000000002}",False
64,"{'0100': 6, '1010': 126, '1100': 39, '1000': 152, '0110': 231, '0010': 96, '0000': 157, '1110': 193}","{'H_AFM': 0.7500000000000001, 'H_FM': 0.7500000000000001, 'H_TF': 0.7500000000000001, 'H_XY': 0.7500000000000001, 'H_RF': 0.7500000000000001}",7,"{'H_AFM': 0.7500000000000001, 'H_FM': 0.7500000000000001, 'H_TF': 0.7500000000000001, 'H_XY': 0.7500000000000001, 'H_RF': 0.7500000000000001}",False
65,"{'1100': 49, '0011': 60, '1110': 205, '0001': 185, '1111': 63, '1101': 188, '0000': 48, '0010': 202}","{'H_AFM': -0.0719999999999999, 'H_FM': -0.0719999999999999, 'H_TF': -0.0719999999999999, 'H_XY': -0.0719999999999999, 'H_RF': -0.0719999999999999}",7,"{'H_AFM': -0.0719999999999999, 'H_FM': -0.0719999999999999, 'H_TF': -0.0719999999999999, 'H_XY': -0.0719999999999999, 'H_RF': -0.0719999999999999}",False
66,"{'0000': 14, '0100': 120, '1101': 98, '1111': 122, '0001': 113, '0111': 15, '0011': 102, '1011': 13, '1010': 122, '0010': 21, '0110': 96, '1000': 93, '0101': 15, '1001': 21, '1100': 10, '1110': 25}","{'H_AFM': -0.039999999999999994, 'H_FM': -0.039999999999999994, 'H_TF': -0.039999999999999994, 'H_XY': -0.039999999999999994, 'H_RF': -0.039999999999999994}",7,"{'H_AFM': -0.039999999999999994, 'H_FM': -0.039999999999999994, 'H_TF': -0.039999999999999994, 'H_XY': -0.039999999999999994, 'H_RF': -0.039999999999999994}",False
67,"{'0011': 18, '0111': 9, '0100': 15, '0000': 19, '0010': 244, '0110': 232, '0001': 239, '0101': 224}","{'H_AFM': 1.0539999999999998, 'H_FM': 1.0539999999999998, 'H_TF': 1.0539999999999998, 'H_XY': 1.0539999999999998, 'H_RF': 1.0539999999999998}",7,"{'H_AFM': 1.0539999999999998, 'H_FM': 1.0539999999999998, 'H_TF': 1.0539999999999998, 'H_XY': 1.0539999999999998, 'H_RF': 1.0539999999999998}",False
68,"{'0000': 17, '1000': 37, '1100': 130, '0100': 53, '0011': 48, '0111': 180, '1011': 139, '1111': 396}","{'H_AFM': -1.9740000000000002, 'H_FM': -1.9740000000000002, 'H_TF': -1.9740000000000002, 'H_XY': -1.9740000000000002, 'H_RF': -1.9740000000000002}",7,"{'H_AFM': -1.9740000000000002, 'H_FM': -1.9740000000000002, 'H_TF': -1.9740000000000002, 'H_XY': -1.9740000000000002, 'H_RF': -1.9740000000000002}",True
69,"{'1011': 115, '1111': 159, '1001': 165, '0110': 123, '1101': 48, '0000': 4, '0010': 295, '0100': 91}","{'H_AFM': -0.174, 'H_FM': -0.174, 'H_TF': -0.174, 'H_XY': -0.174, 'H_RF': -0.174}",7,"{'H_AFM': -0.174, 'H_FM': -0.174, 'H_TF': -0.174, 'H_XY': -0.174, 'H_RF': -0.174}",False
70,"{'0011': 1, '0001': 558, '0010': 3, '0000': 438}","{'H_AFM': 2.874, 'H_FM': 2.874, 'H_TF': 2.874, 'H_XY': 2.874, 'H_RF': 2.874}",7,"{'H_AFM': 2.874, 'H_FM': 2.874, 'H_TF': 2.874, 'H_XY': 2.874, 'H_RF': 2.874}",False
71,"{'1110': 18, '0001': 103, '1111': 15, '1011': 127, '0111': 17, '0011': 96, '0010': 113, '0000': 89, '0110': 23, '1000': 92, '1100': 23, '1101': 25, '0100': 22, '1001': 110, '0101': 26, '1010': 101}","{'H_AFM': 0.582, 'H_FM': 0.582, 'H_TF': 0.582, 'H_XY': 0.582, 'H_RF': 0.582}",7,"{'H_AFM': 0.582, 'H_FM': 0.582, 'H_TF': 0.582, 'H_XY': 0.582, 'H_RF': 0.582}",False
72,"{'1011': 1, '1111': 9, '1100': 47, '0010': 64, '0000': 299, '0001': 299, '0111': 7, '0011': 73, '1101': 39, '1000': 7, '0110': 17, '1110': 22, '1001': 9, '0101': 64, '1010': 3, '0100': 40}","{'H_AFM': 1.8419999999999999, 'H_FM': 1.8419999999999999, 'H_TF': 1.8419999999999999, 'H_XY': 1.8419999999999999, 'H_RF': 1.8419999999999999}",7,"{'H_AFM': 1.8419999999999999, 'H_FM': 1.8419999999999999, 'H_TF': 1.8419999999999999, 'H_XY': 1.8419999999999999, 'H_RF': 1.8419999999999999}",False
73,"{'0110': 5, '1011': 6, '0001': 229, '1111': 168, '1101': 158, '0011': 227, '0111': 65, '0010': 17, '0000': 11, '1010': 2, '1110': 14, '0100': 4, '1100': 16, '0101': 69, '1001': 9}","{'H_AFM': -0.614, 'H_FM': -0.614, 'H_TF': -0.614, 'H_XY': -0.614, 'H_RF': -0.614}",7,"{'H_AFM': -0.614, 'H_FM': -0.614, 'H_TF': -0.614, 'H_XY': -0.614, 'H_RF': -0.614}",True
74,"{'0000': 5, '0010': 8, '0100': 1, '1111': 3, '0001': 14, '1101': 41, '1110': 33, '1100': 11, '1001': 329, '1000': 93, '0011': 5, '1011': 102, '1010': 355}","{'H_AFM': -0.11199999999999999, 'H_FM': -0.11199999999999999, 'H_TF': -0.11199999999999999, 'H_XY': -0.11199999999999999, 'H_RF': -0.11199999999999999}",7,"{'H_AFM': -0.11199999999999999, 'H_FM': -0.11199999999999999, 'H_TF': -0.11199999999999999, 'H_XY': -0.11199999999999999, 'H_RF': -0.11199999999999999}",False
75,"{'1101': 29, '0010': 188, '0000': 169, '1110': 31, '1001': 16, '0101': 32, '0011': 189, '0111': 23, '1011': 13, '1111': 39, '0001': 165, '0110': 16, '1000': 14, '1100': 34, '0100': 26, '1010': 16}","{'H_AFM': 1.1139999999999999, 'H_FM': 1.1139999999999999, 'H_TF': 1.1139999999999999, 'H_XY': 1.1139999999999999, 'H_RF': 1.1139999999999999}",7,"{'H_AFM': 1.1139999999999999, 'H_FM': 1.1139999999999999, 'H_TF': 1.1139999999999999, 'H_XY': 1.1139999999999999, 'H_RF': 1.1139999999999999}",False
76,"{'0001': 78, '0011': 449, '0000': 65, '0010': 408}","{'H_AFM': 1.232, 'H_FM': 1.232, 'H_TF': 1.232, 'H_XY': 1.232, 'H_RF': 1.232}",7,"{'H_AFM': 1.232, 'H_FM': 1.232, 'H_TF': 1.232, 'H_XY': 1.232, 'H_RF': 1.232}",False
77,"{'0010': 29, '0000': 18, '1010': 132, '1100': 71, '1101': 76, '1000': 63, '0110': 34, '1011': 128, '0111': 36, '0011': 29, '1110': 134, '1001': 72, '0101': 17, '0100': 30, '1111': 120, '0001': 11}","{'H_AFM': -0.8899999999999999, 'H_FM': -0.8899999999999999, 'H_TF': -0.8899999999999999, 'H_XY': -0.8899999999999999, 'H_RF': -0.8899999999999999}",7,"{'H_AFM': -0.8899999999999999, 'H_FM': -0.8899999999999999, 'H_TF': -0.8899999999999999, 'H_XY': -0.8899999999999999, 'H_RF': -0.8899999999999999}",True
78,"{'1101': 44, '1110': 27, '0010': 64, '0000': 106, '0001': 101, '1111': 35, '1000': 38, '0110': 67, '0100': 98, '1011': 45, '0111': 69, '0011': 58, '0101': 116, '1001': 42, '1100': 49, '1010': 41}","{'H_AFM': 0.516, 'H_FM': 0.516, 'H_TF': 0.516, 'H_XY': 0.516, 'H_RF': 0.516}",7,"{'H_AFM': 0.516, 'H_FM': 0.516, 'H_TF': 0.516, 'H_XY': 0.516, 'H_RF': 0.516}",False
79,"{'1011': 16, '0101': 42, '1001': 16, '1110': 27, '0000': 174, '0010': 193, '0100': 114, '1101': 5, '0111': 51, '0011': 66, '1100': 23, '0110': 99, '1000': 29, '0001': 89, '1111': 17, '1010': 39}","{'H_AFM': 1.2799999999999998, 'H_FM': 1.2799999999999998, 'H_TF': 1.2799999999999998, 'H_XY': 1.2799999999999998, 'H_RF': 1.2799999999999998}",7,"{'H_AFM': 1.2799999999999998, 'H_FM': 1.2799999999999998, 'H_TF': 1.2799999999999998, 'H_XY': 1.2799999999999998, 'H_RF': 1.2799999999999998}",False
80,"{'1010': 39, '0100': 47, '1111': 46, '0001': 36, '0000': 38, '0010': 98, '0011': 83, '0111': 78, '1011': 40, '1101': 64, '1100': 87, '0101': 47, '1001': 79, '0110': 87, '1000': 88, '1110': 43}","{'H_AFM': 0.05600000000000002, 'H_FM': 0.05600000000000002, 'H_TF': 0.05600000000000002, 'H_XY': 0.05600000000000002, 'H_RF': 0.05600000000000002}",7,"{'H_AFM': 0.05600000000000002, 'H_FM': 0.05600000000000002, 'H_TF': 0.05600000000000002, 'H_XY': 0.05600000000000002, 'H_RF': 0.05600000000000002}",False
81,"{'0110': 46, '0000': 191, '0010': 53, '0100': 185, '1010': 60, '1110': 60, '1000': 196, '1100': 209}","{'H_AFM': 1.512, 'H_FM': 1.512, 'H_TF': 1.512, 'H_XY': 1.512, 'H_RF': 1.512}",7,"{'H_AFM': 1.512, 'H_FM': 1.512, 'H_TF': 1.512, 'H_XY': 1.512, 'H_RF': 1.512}",False
82,"{'1111': 8, '0001': 29, '0100': 89, '0111': 2, '0011': 63, '1011': 63, '1001': 23, '1100': 108, '1110': 300, '0110': 315}","{'H_AFM': -0.526, 'H_FM': -0.526, 'H_TF': -0.526, 'H_XY': -0.526, 'H_RF': -0.526}",7,"{'H_AFM': -0.526, 'H_FM': -0.526, 'H_TF': -0.526, 'H_XY': -0.526, 'H_RF': -0.526}",True
83,"{'1111': 52, '0100': 48, '0011': 48, '0111': 62, '1011': 52, '0000': 74, '0010': 87, '1101': 31, '1001': 21, '0101': 89, '1110': 25, '0110': 122, '1000': 37, '1100': 71, '1010': 27, '0001': 154}","{'H_AFM': 0.4, 'H_FM': 0.4, 'H_TF': 0.4, 'H_XY': 0.4, 'H_RF': 0.4}",7,"{'H_AFM': 0.4, 'H_FM': 0.4, 'H_TF': 0.4, 'H_XY': 0.4, 'H_RF': 0.4}",False
84,"{'1100': 1, '1101': 1, '0100': 252, '0001': 261, '0000': 267, '0101': 218}","{'H_AFM': 2.092, 'H_FM': 2.092, 'H_TF': 2.092, 'H_XY': 2.092, 'H_RF': 2.092}",7,"{'H_AFM': 2.092, 'H_FM': 2.092, 'H_TF': 2.092, 'H_XY': 2.092, 'H_RF': 2.092}",False
85,"{'1100': 15, '1011': 13, '0010': 147, '0000': 137, '0111': 166, '0011': 27, '1110': 13, '0100': 29, '0110': 24, '1000': 54, '0101': 154, '1001': 11, '1111': 68, '0001': 31, '1101': 56, '1010': 55}","{'H_AFM': 0.302, 'H_FM': 0.302, 'H_TF': 0.302, 'H_XY': 0.302, 'H_RF': 0.302}",7,"{'H_AFM': 0.302, 'H_FM': 0.302, 'H_TF': 0.302, 'H_XY': 0.302, 'H_RF': 0.302}",False
86,"{'0001': 7, '0010': 6, '1101': 146, '1110': 30, '1011': 7, '0111': 226, '0011': 10, '1111': 126, '0100': 219, '0000': 7, '0101': 100, '1001': 6, '0110': 81, '1000': 4, '1100': 25}","{'H_AFM': -0.8220000000000001, 'H_FM': -0.8220000000000001, 'H_TF': -0.8220000000000001, 'H_XY': -0.8220000000000001, 'H_RF': -0.8220000000000001}",7,"{'H_AFM': -0.8220000000000001, 'H_FM': -0.8220000000000001, 'H_TF': -0.8220000000000001, 'H_XY': -0.8220000000000001, 'H_RF': -0.8220000000000001}",True
87,"{'1111': 3, '0111': 2, '1011': 556, '0011': 439}","{'H_AFM': -1.1280000000000001, 'H_FM': -1.1280000000000001, 'H_TF': -1.1280000000000001, 'H_XY': -1.1280000000000001, 'H_RF': -1.1280000000000001}",7,"{'H_AFM': -1.1280000000000001, 'H_FM': -1.1280000000000001, 'H_TF': -1.1280000000000001, 'H_XY': -1.1280000000000001, 'H_RF': -1.1280000000000001}",True
88,"{'1010': 1, '1110': 14, '0010': 1, '0000': 40, '0110': 23, '1000': 53, '1100': 456, '0100': 412}","{'H_AFM': 1.064, 'H_FM': 1.064, 'H_TF': 1.064, 'H_XY': 1.064, 'H_RF': 1.064}",7,"{'H_AFM': 1.064, 'H_FM': 1.064, 'H_TF': 1.064, 'H_XY': 1.064, 'H_RF': 1.064}",False
89,"{'0011': 87, '0111': 158, '0001': 164, '0010': 87, '0000': 163, '0100': 89, '0110': 173, '0101': 79}","{'H_AFM': 1.016, 'H_FM': 1.016, 'H_TF': 1.016, 'H_XY': 1.016, 'H_RF': 1.016}",7,"{'H_AFM': 1.016, 'H_FM': 1.016, 'H_TF': 1.016, 'H_XY': 1.016, 'H_RF': 1.016}",False
90,"{'1100': 18, '0000': 40, '1101': 7, '0011': 149, '0111': 186, '1011': 56, '0010': 188, '1110': 57, '1111': 26, '0001': 27, '0101': 42, '1001': 21, '0110': 127, '1000': 3, '1010': 23, '0100': 30}","{'H_AFM': -0.060000000000000026, 'H_FM': -0.060000000000000026, 'H_TF': -0.060000000000000026, 'H_XY': -0.060000000000000026, 'H_RF': -0.060000000000000026}",7,"{'H_AFM': -0.060000000000000026, 'H_FM': -0.060000000000000026, 'H_TF': -0.060000000000000026, 'H_XY': -0.060000000000000026, 'H_RF': -0.060000000000000026}",False
91,"{'0001': 35, '0000': 15, '1000': 950}","{'H_AFM': 2.03, 'H_FM': 2.03, 'H_TF': 2.03, 'H_XY': 2.03, 'H_RF': 2.03}",7,"{'H_AFM': 2.03, 'H_FM': 2.03, 'H_TF': 2.03, 'H_XY': 2.03, 'H_RF': 2.03}",False
92,"{'1101': 9, '1011': 20, '0111': 157, '0011': 143, '0100': 188, '0010': 58, '0000': 175, '1001': 8, '0101': 34, '1110': 10, '1100': 31, '1000': 33, '0110': 61, '1111': 25, '0001': 39, '1010': 9}","{'H_AFM': 0.8439999999999999, 'H_FM': 0.8439999999999999, 'H_TF': 0.8439999999999999, 'H_XY': 0.8439999999999999, 'H_RF': 0.8439999999999999}",7,"{'H_AFM': 0.8439999999999999, 'H_FM': 0.8439999999999999, 'H_TF': 0.8439999999999999, 'H_XY': 0.8439999999999999, 'H_RF': 0.8439999999999999}",False
93,"{'1011': 103, '0000': 46, '1010': 80, '1111': 116, '0001': 46, '1110': 116, '0101': 241, '0100': 252}","{'H_AFM': -0.122, 'H_FM': -0.122, 'H_TF': -0.122, 'H_XY': -0.122, 'H_RF': -0.122}",7,"{'H_AFM': -0.122, 'H_FM': -0.122, 'H_TF': -0.122, 'H_XY': -0.122, 'H_RF': -0.122}",False
94,"{'1010': 29, '0101': 28, '1001': 154, '0110': 44, '1000': 153, '1100': 81, '1101': 89, '0111': 59, '0011': 85, '1011': 29, '0001': 58, '1111': 14, '0010': 90, '0000': 39, '1110': 12, '0100': 36}","{'H_AFM': 0.39599999999999996, 'H_FM': 0.39599999999999996, 'H_TF': 0.39599999999999996, 'H_XY': 0.39599999999999996, 'H_RF': 0.39599999999999996}",7,"{'H_AFM': 0.39599999999999996, 'H_FM': 0.39599999999999996, 'H_TF': 0.39599999999999996, 'H_XY': 0.39599999999999996, 'H_RF': 0.39599999999999996}",False
95,"{'0110': 180, '0001': 304, '0111': 213, '0000': 303}","{'H_AFM': 1.394, 'H_FM': 1.394, 'H_TF': 1.394, 'H_XY': 1.394, 'H_RF': 1.394}",7,"{'H_AFM': 1.394, 'H_FM': 1.394, 'H_TF': 1.394, 'H_XY': 1.394, 'H_RF': 1.394}",False
96,"{'0010': 60, '0000': 391, '1010': 16, '1000': 37, '1001': 52, '1011': 16, '0011': 67, '0001': 361}","{'H_AFM': 2.4480000000000004, 'H_FM': 2.4480000000000004, 'H_TF': 2.4480000000000004, 'H_XY': 2.4480000000000004, 'H_RF': 2.4480000000000004}",7,"{'H_AFM': 2.4480000000000004, 'H_FM': 2.4480000000000004, 'H_TF': 2.4480000000000004, 'H_XY': 2.4480000000000004, 'H_RF': 2.4480000000000004}",False
97,"{'1101': 55, '1110': 30, '0100': 116, '1000': 27, '0110': 83, '0111': 71, '0011': 100, '1011': 43, '0000': 53, '0010': 86, '1100': 63, '0101': 123, '1001': 25, '1010': 40, '0001': 51, '1111': 34}","{'H_AFM': 0.238, 'H_FM': 0.238, 'H_TF': 0.238, 'H_XY': 0.238, 'H_RF': 0.238}",7,"{'H_AFM': 0.238, 'H_FM': 0.238, 'H_TF': 0.238, 'H_XY': 0.238, 'H_RF': 0.238}",False
98,"{'1110': 22, '1010': 154, '0100': 31, '0010': 83, '0000': 159, '0110': 242, '1000': 95, '1100': 214}","{'H_AFM': 1.01, 'H_FM': 1.01, 'H_TF': 1.01, 'H_XY': 1.01, 'H_RF': 1.01}",7,"{'H_AFM': 1.01, 'H_FM': 1.01, 'H_TF': 1.01, 'H_XY': 1.01, 'H_RF': 1.01}",False
99,"{'0100': 9, '1100': 140, '0101': 13, '1001': 83, '1011': 140, '0011': 7, '0111': 7, '1101': 96, '1000': 148, '0110': 6, '0010': 13, '0000': 10, '1010': 75, '1111': 160, '0001': 15, '1110': 78}","{'H_AFM': -0.872, 'H_FM': -0.872, 'H_TF': -0.872, 'H_XY': -0.872, 'H_RF': -0.872}",7,"{'H_AFM': -0.872, 'H_FM': -0.872, 'H_TF': -0.872, 'H_XY': -0.872, 'H_RF': -0.872}",True
